# tiempo [s], press [mBar], Temp [C]
0.0, 0.143, 43.453448469704995 
1.8939917087554932, 0.14, 43.43190876549883 
3.5159833431243896, 0.14, 43.41576846070393 
5.119968891143799, 0.14, 43.394267317879866 
7.040953874588013, 0.139, 43.372788151534934 
8.634938478469849, 0.138, 43.35669317329197 
10.237923622131348, 0.138, 43.33525236367828 
11.839908361434937, 0.138, 43.313833414056916 
13.441893100738525, 0.138, 43.29243628229432 
15.363874673843384, 0.135, 43.2764027261631 
16.965859413146973, 0.135, 43.25504367462716 
18.56184434890747, 0.135, 43.23370632569649 
20.16382908821106, 0.135, 43.21239063768272 
22.085810661315918, 0.134, 43.19641806163705 
23.687795639038086, 0.133, 43.175140180267874 
25.279780626296997, 0.133, 43.159195911638136 
26.881765365600586, 0.133, 43.14326374571726 
28.803746700286865, 0.13, 43.1326490169171 
30.405731439590454, 0.13, 43.11673698359263 
31.993716716766357, 0.13, 43.10613566048008 
33.605701208114624, 0.13, 43.09024371166714 
35.523683071136475, 0.13, 43.07436379055082 
37.12566781044006, 0.13, 43.05320924239993 
38.72765254974365, 0.127, 43.03207600552156 
40.33063745498657, 0.127, 43.01096403932786 
42.24861931800842, 0.127, 42.984603931836915 
43.85060405731201, 0.127, 42.96353967687202 
45.44658875465393, 0.125, 42.942496561464196 
47.05357360839844, 0.124, 42.92147454550377 
48.97655510902405, 0.125, 42.90572185598293 
50.57653999328613, 0.125, 42.884736667884084 
52.17052507400513, 0.123, 42.86377246951264 
53.77350974082947, 0.122, 42.848063071361565 
55.695491552352905, 0.122, 42.827135509572315 
57.297476291656494, 0.122, 42.8114535434396 
58.89946103096008, 0.122, 42.790562497270344 
60.4934458732605, 0.121, 42.77490787265404 
62.42242765426636, 0.12, 42.754053221729066 
64.01441240310669, 0.119, 42.73842584856678 
65.61639714241028, 0.119, 42.717607473091476 
67.22038221359253, 0.119, 42.702007261755114 
69.14236378669739, 0.12, 42.68122504251707 
70.74034857749939, 0.119, 42.665651903811664 
72.34233331680298, 0.117, 42.64490572217133 
73.94031834602356, 0.117, 42.629359567333495 
75.85730028152466, 0.117, 42.608649305223565 
77.45928502082825, 0.117, 42.58795951576897 
79.06226968765259, 0.117, 42.572455585838384 
80.66825437545776, 0.117, 42.556963134147395 
82.58523607254028, 0.117, 42.53632435916694 
84.18022108078003, 0.114, 42.52085862760529 
85.78720593452454, 0.115, 42.5054043208481 
87.38119077682495, 0.115, 42.489961422935835 
89.30917239189148, 0.114, 42.47452991794202 
90.90215730667114, 0.115, 42.45910978997159 
92.50914192199707, 0.115, 42.44370102316424 
94.10412693023682, 0.113, 42.428303601689436 
96.02410864830017, 0.113, 42.41804494920058 
97.63009357452393, 0.113, 42.39754273158471 
99.22907853126526, 0.113, 42.382179251459206 
100.8320631980896, 0.113, 42.366827053672495 
102.75004482269287, 0.113, 42.35148612255827 
104.35502982139587, 0.113, 42.331049046653504 
105.95201444625854, 0.113, 42.31573434368937 
107.55199933052063, 0.113, 42.30043085540166 
109.47198128700256, 0.112, 42.280043622566296 
111.07196617126465, 0.112, 42.26476624151698 
112.67595100402832, 0.111, 42.244413762168165 
114.27693605422974, 0.111, 42.22916240420619 
116.19491791725159, 0.111, 42.20884456640934 
117.78590273857117, 0.112, 42.18854647373212 
119.39688754081726, 0.112, 42.16826808989521 
120.99387240409851, 0.11, 42.14800937871675 
122.9168541431427, 0.11, 42.13282823380672 
124.51683902740479, 0.11, 42.11260386301518 
126.11982417106628, 0.11, 42.09744843209904 
127.72380900382996, 0.109, 42.08230399625191 
129.64579057693481, 0.11, 42.06717054038796 
131.24277544021606, 0.11, 42.057087662367366 
132.8377604484558, 0.11, 42.03693650842462 
134.443745136261, 0.11, 42.016804794327754 
136.36672687530518, 0.108, 41.99669248462078 
137.96271204948425, 0.108, 41.976599543939216 
139.5616970062256, 0.108, 41.956525937018256 
141.16168189048767, 0.108, 41.93647162868183 
142.76366662979126, 0.108, 41.91643658385317 
144.68864846229553, 0.108, 41.89642076754507 
146.2886335849762, 0.108, 41.881421503038524 
147.88861846923828, 0.108, 41.86143925274027 
149.81160044670105, 0.108, 41.84147613523322 
151.41358542442322, 0.108, 41.82651633215883 
153.01057028770447, 0.107, 41.806586613749175 
154.6135551929474, 0.107, 41.78667593310104 
156.52953720092773, 0.107, 41.77175539545905 
158.12752223014832, 0.107, 41.75187794821156 
159.7345073223114, 0.107, 41.73698229626771 
161.32849216461182, 0.107, 41.717137977609156 
163.25447392463684, 0.106, 41.702267132934594 
164.8584589958191, 0.106, 41.687406896030154 
166.45644402503967, 0.106, 41.66760972306761 
168.05942916870117, 0.105, 41.65277418202277 
169.97841095924377, 0.105, 41.633009885117815 
171.57239603996277, 0.105, 41.618198962383076 
173.1803810596466, 0.105, 41.59846743837349 
174.78236603736877, 0.105, 41.583681056756944 
176.69534826278687, 0.105, 41.56890516922007 
178.29633331298828, 0.105, 41.5590604006172 
179.90031814575195, 0.105, 41.54430197192724 
181.49530339241028, 0.105, 41.52955399981988 
183.0982882976532, 0.103, 41.51481647028319 
185.01627039909363, 0.103, 41.50008936933281 
186.61825561523438, 0.103, 41.48537268301507 
188.2172405719757, 0.103, 41.47066639739978 
189.8262255191803, 0.103, 41.4510741714287 
191.74720740318298, 0.103, 41.436392100108066 
193.3421926498413, 0.103, 41.42172038326058 
194.94217777252197, 0.103, 41.411944984358115 
196.54116296768188, 0.103, 41.39240795776709 
198.46114492416382, 0.101, 41.37776722158284 
200.0621302127838, 0.101, 41.36313678479169 
201.67011523246765, 0.101, 41.34851663369244 
203.58309698104858, 0.101, 41.32903907522308 
205.18608236312866, 0.101, 41.31444287093228 
206.78706741333008, 0.101, 41.2949971920774 
208.38705229759216, 0.101, 41.28042486047855 
210.30403423309326, 0.101, 41.261010962640256 
211.90701937675476, 0.101, 41.24161518128602 
213.5130045413971, 0.101, 41.2222374844512 
215.11098980903625, 0.101, 41.20287784025274 
216.71097469329834, 0.101, 41.188369935012446 
218.62795662879944, 0.102, 41.169041806458154 
220.23394203186035, 0.101, 41.154557501552716 
221.82592701911926, 0.1, 41.14008328884941 
223.43591213226318, 0.1, 41.12080001457673 
225.35589385032654, 0.0997, 41.10634929867152 
226.94887900352478, 0.1, 41.09190863073786 
228.55186414718628, 0.1, 41.07747799756248 
230.1508493423462, 0.1, 41.058252740164335 
232.06983137130737, 0.1, 41.043845470185204 
233.67381620407104, 0.1, 41.02944819110448 
235.27580165863037, 0.0997, 41.01026733775089 
236.87378692626953, 0.0985, 40.99589331985425 
238.79476881027222, 0.0985, 40.97674343401613 
240.39575386047363, 0.0985, 40.957611201454284 
241.99673891067505, 0.0985, 40.93372068880174 
243.60172414779663, 0.0985, 40.91462806372536 
245.5207061767578, 0.0985, 40.90032011611069 
247.11569142341614, 0.0981, 40.88125818973086 
248.72367644309998, 0.0985, 40.8669732311192 
250.63965845108032, 0.0985, 40.85269810355152 
252.23664355278015, 0.0985, 40.83843279423209 
253.83562874794006, 0.0981, 40.81942763256606 
255.4416139125824, 0.0985, 40.805185182867746 
257.042599439621, 0.0978, 40.786210454497564 
258.9635810852051, 0.0965, 40.76725307520911 
260.5665662288666, 0.0965, 40.75304640803034 
262.16555166244507, 0.0965, 40.73884947020994 
263.76653695106506, 0.0978, 40.724662249146974 
265.6865186691284, 0.0975, 40.705761047614715 
267.2875039577484, 0.0965, 40.691596450111945 
268.8884892463684, 0.0965, 40.677441527532864 
270.48847460746765, 0.0968, 40.658583325710794 
272.40145659446716, 0.0965, 40.64445092939107 
274.0074417591095, 0.0965, 40.63032816642675 
275.6044268608093, 0.0965, 40.616215024398116 
277.2074122428894, 0.0965, 40.60211149091006 
279.1263942718506, 0.0965, 40.58801755359008 
280.7293794155121, 0.0968, 40.573933200087936 
282.3283648490906, 0.0965, 40.555168948949074 
283.92735028266907, 0.0965, 40.54110690979951 
285.8493320941925, 0.0965, 40.527054413474104 
287.4493176937103, 0.0965, 40.50833257493409 
289.0533027648926, 0.0955, 40.494302297608044 
290.64728832244873, 0.0962, 40.475610040092675 
292.56727027893066, 0.0962, 40.45693464633888 
294.17425560951233, 0.0949, 40.44293915055658 
295.7742409706116, 0.0949, 40.42895311234548 
297.3672263622284, 0.0949, 40.4103197522866 
299.2952082157135, 0.0949, 40.39635573477398 
300.8961935043335, 0.0949, 40.38705162237787 
302.49217891693115, 0.0952, 40.37310329380355 
304.0981640815735, 0.0949, 40.36380962958333 
306.01114654541016, 0.0949, 40.34987695662116 
307.61613178253174, 0.0952, 40.34059371839314 
309.216117143631, 0.0946, 40.326676667823506 
310.8161025047302, 0.0933, 40.31276897478634 
312.73708486557007, 0.0933, 40.298870627382 
314.3390700817108, 0.0933, 40.280354014633104 
