AMP_VRMS, phase 
0.9903808287976903, 0.000488285 
0.9903808287976903, 0.000495914 
0.9903808287976903, 0.000495914 
0.9903808287976903, 0.000495914 
0.9903808287976903, 0.000495914 
0.9903808287976903, 0.000488285 
0.9903808287976903, 0.000488285 
0.9903808287976903, 0.000488285 
0.9903808287976903, 0.000480654 
0.9903313313230073, 0.000480654 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903808287976903, 0.000473024 
0.9903808287976903, 0.000473024 
0.9903808287976903, 0.000473024 
0.9903808287976903, 0.000473024 
0.9903808287976903, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000465395 
0.9903313313230073, 0.000465395 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
0.9903313313230073, 0.000473024 
