# tiempo [s], press [mBar] 
195.22849130630493, 0.0936 
196.4978997707367, 0.0946 
197.7772877216339, 0.0955 
199.05667567253113, 0.0965 
200.32708191871643, 0.0972 
201.60647010803223, 0.0985 
202.87691712379456, 0.0988 
204.15781950950623, 0.1 
205.4387218952179, 0.1 
206.70963287353516, 0.101 
207.99053525924683, 0.102 
209.2714376449585, 0.104 
210.54234862327576, 0.103 
211.82325100898743, 0.105 
213.1041533946991, 0.105 
214.37506437301636, 0.107 
215.65596675872803, 0.107 
216.9368691444397, 0.109 
218.20778012275696, 0.109 
219.49467778205872, 0.11 
220.76558876037598, 0.11 
222.04649114608765, 0.11 
223.3174021244049, 0.112 
224.59830451011658, 0.112 
225.87920689582825, 0.112 
227.1501178741455, 0.114 
228.43102025985718, 0.114 
229.71192264556885, 0.115 
230.9828336238861, 0.115 
232.26373600959778, 0.116 
233.54463839530945, 0.118 
234.81654858589172, 0.118 
236.0974509716034, 0.12 
237.37835335731506, 0.12 
238.64926433563232, 0.12 
239.930166721344, 0.123 
241.21206855773926, 0.123 
242.48297953605652, 0.125 
243.7638819217682, 0.126 
245.03479290008545, 0.127 
246.31569528579712, 0.128 
247.59659790992737, 0.128 
248.86750888824463, 0.131 
250.1484112739563, 0.131 
251.42931365966797, 0.133 
252.70022463798523, 0.134 
253.98312520980835, 0.134 
255.25503540039062, 0.136 
256.5359377861023, 0.136 
257.81684017181396, 0.139 
259.0877511501312, 0.139 
260.3686535358429, 0.139 
261.64955592155457, 0.141 
262.9204671382904, 0.141 
264.2023687362671, 0.144 
265.48327112197876, 0.144 
266.754182100296, 0.144 
268.0350844860077, 0.146 
269.30599546432495, 0.147 
270.5868978500366, 0.149 
271.87079787254333, 0.149 
273.1417088508606, 0.149 
274.42261123657227, 0.152 
275.6935222148895, 0.152 
276.9744246006012, 0.153 
278.2583248615265, 0.154 
279.5302348136902, 0.155 
280.81113743782043, 0.157 
282.08304738998413, 0.157 
283.3639497756958, 0.159 
284.6358599662781, 0.159 
285.91676235198975, 0.16 
287.19067120552063, 0.162 
288.4775688648224, 0.162 
289.7504780292511, 0.163 
291.0243866443634, 0.165 
292.3072876930237, 0.165 
293.5821952819824, 0.167 
294.85810232162476, 0.167 
296.1420021057129, 0.167 
297.4159109592438, 0.17 
298.6908185482025, 0.17 
299.9657266139984, 0.17 
301.24762892723083, 0.172 
302.5255341529846, 0.172 
303.80044198036194, 0.172 
305.08234429359436, 0.175 
306.35925030708313, 0.175 
307.6361565589905, 0.177 
308.9150609970093, 0.176 
310.1919672489166, 0.177 
311.469872713089, 0.177 
312.7457802295685, 0.179 
314.02368569374084, 0.18 
315.30358934402466, 0.181 
316.5725028514862, 0.185 
317.85240650177, 0.184 
319.1323103904724, 0.184 
320.4112148284912, 0.186 
321.6901202201843, 0.188 
322.9640293121338, 0.188 
324.2419345378876, 0.188 
325.52183866500854, 0.191 
326.7997441291809, 0.193 
328.0706555843353, 0.193 
329.35055923461914, 0.193 
330.63146233558655, 0.195 
331.90836930274963, 0.197 
333.17928075790405, 0.197 
334.4611830711365, 0.196 
335.73709058761597, 0.201 
337.0189926624298, 0.201 
338.29290199279785, 0.201 
339.5658121109009, 0.201 
340.8497123718262, 0.203 
342.1286177635193, 0.206 
343.40252709388733, 0.205 
344.6774353981018, 0.206 
345.95234394073486, 0.205 
347.23724341392517, 0.207 
348.5071566104889, 0.208 
349.79105710983276, 0.209 
351.0659656524658, 0.208 
352.3428723812103, 0.211 
353.6177806854248, 0.213 
354.89968371391296, 0.213 
356.1775896549225, 0.213 
357.453497171402, 0.213 
358.7314031124115, 0.213 
359.9903609752655, 0.216 
361.2902500629425, 0.217 
362.56518840789795, 0.217 
363.83713030815125, 0.216 
365.1180338859558, 0.217 
366.39593982696533, 0.221 
367.67584443092346, 0.221 
368.9467566013336, 0.221 
370.2306578159332, 0.221 
371.5025689601898, 0.225 
372.78147435188293, 0.225 
374.0613787174225, 0.225 
375.34228348731995, 0.225 
376.6131958961487, 0.229 
377.8901026248932, 0.229 
379.1660101413727, 0.229 
380.4429168701172, 0.229 
381.7218222618103, 0.229 
382.9997282028198, 0.229 
384.27863335609436, 0.231 
385.5595369338989, 0.233 
386.83744287490845, 0.233 
388.11634826660156, 0.233 
389.38726019859314, 0.233 
390.67316007614136, 0.233 
391.9430727958679, 0.236 
393.22197818756104, 0.236 
394.501882314682, 0.238 
395.77279472351074, 0.237 
397.0526990890503, 0.237 
398.3286073207855, 0.239 
399.6085116863251, 0.241 
400.8824214935303, 0.241 
402.1583297252655, 0.241 
403.4402325153351, 0.242 
404.7141423225403, 0.244 
405.99604511260986, 0.245 
407.26895570755005, 0.246 
408.5448639392853, 0.245 
409.82277035713196, 0.245 
411.1036741733551, 0.247 
412.38457775115967, 0.25 
413.6534914970398, 0.25 
414.9363934993744, 0.25 
416.2162981033325, 0.25 
417.4862108230591, 0.252 
418.7661154270172, 0.253 
420.0460195541382, 0.254 
421.31793093681335, 0.255 
422.5988347530365, 0.253 
423.8807375431061, 0.254 
425.16563844680786, 0.256 
426.42855763435364, 0.258 
427.71145963668823, 0.258 
428.985369682312, 0.258 
430.267272233963, 0.258 
431.5411822795868, 0.257 
432.814092874527, 0.262 
434.0979940891266, 0.261 
435.3719038963318, 0.262 
436.6548058986664, 0.262 
437.928715467453, 0.262 
439.2026252746582, 0.262 
440.47853350639343, 0.265 
441.76443314552307, 0.262 
443.03834295272827, 0.266 
444.3142509460449, 0.266 
445.59115862846375, 0.266 
446.8670666217804, 0.266 
448.1489701271057, 0.268 
449.42487835884094, 0.27 
450.7007865905762, 0.27 
451.97969222068787, 0.27 
453.2565999031067, 0.27 
454.53450632095337, 0.27 
455.81341218948364, 0.27 
457.08432483673096, 0.273 
458.36422991752625, 0.273 
459.64513540267944, 0.273 
460.92404103279114, 0.272 
462.19495391845703, 0.277 
463.4738595485687, 0.277 
464.753764629364, 0.277 
466.0316712856293, 0.277 
467.31057715415955, 0.277 
468.58149003982544, 0.278 
469.86139488220215, 0.277 
471.14229917526245, 0.283 
472.41920709609985, 0.282 
473.69911217689514, 0.282 
474.9720232486725, 0.281 
476.2529275417328, 0.282 
477.52583861351013, 0.289 
478.8027467727661, 0.288 
480.0876476764679, 0.289 
481.36255717277527, 0.289 
482.63946533203125, 0.294 
483.9143750667572, 0.29 
485.1902837753296, 0.296 
486.46519327163696, 0.294 
487.747097492218, 0.295 
489.02800154685974, 0.295 
490.29991340637207, 0.301 
491.5788199901581, 0.3 
492.8627223968506, 0.3 
494.138631105423, 0.3 
495.41054368019104, 0.301 
496.686452627182, 0.3 
497.96535897254944, 0.3 
499.24226689338684, 0.3 
500.52017402648926, 0.307 
501.79910159111023, 0.307 
503.076544046402, 0.307 
504.3559854030609, 0.306 
505.63142919540405, 0.307 
506.91087079048157, 0.312 
508.18531465530396, 0.314 
509.46475625038147, 0.315 
510.74519753456116, 0.314 
512.0176422595978, 0.314 
513.2980835437775, 0.312 
514.5795242786407, 0.312 
515.8539683818817, 0.318 
517.1344094276428, 0.32 
518.4108526706696, 0.318 
519.6942927837372, 0.321 
520.9667375087738, 0.32 
522.2501776218414, 0.323 
523.522622346878, 0.326 
524.8010647296906, 0.326 
526.083505153656, 0.326 
527.3589487075806, 0.324 
528.6323928833008, 0.328 
529.9148335456848, 0.332 
531.1932759284973, 0.331 
532.469719171524, 0.331 
533.7441630363464, 0.331 
535.0296022891998, 0.332 
536.3050458431244, 0.332 
537.580489397049, 0.338 
538.8599314689636, 0.337 
540.1363747119904, 0.338 
541.4148170948029, 0.337 
542.691260099411, 0.338 
543.9687030315399, 0.338 
545.2471461296082, 0.338 
546.5245888233185, 0.344 
547.8030309677124, 0.343 
549.0814735889435, 0.344 
550.3609154224396, 0.343 
551.6393580436707, 0.343 
552.916800737381, 0.345 
554.1962428092957, 0.343 
555.4766843318939, 0.344 
556.75612616539, 0.35 
558.0255725383759, 0.35 
559.3050148487091, 0.35 
560.5844566822052, 0.35 
561.863899230957, 0.35 
563.1453402042389, 0.351 
564.4167859554291, 0.356 
565.6972274780273, 0.355 
566.9776692390442, 0.356 
568.2511141300201, 0.356 
569.5315556526184, 0.356 
570.8040008544922, 0.355 
572.085441827774, 0.359 
573.3598864078522, 0.361 
574.6453258991241, 0.363 
575.921769618988, 0.361 
577.1952142715454, 0.362 
578.4806537628174, 0.362 
579.7550983428955, 0.362 
581.0305423736572, 0.361 
582.3069860935211, 0.367 
583.5924255847931, 0.368 
584.8688690662384, 0.367 
586.1483116149902, 0.367 
587.423755645752, 0.367 
588.7011985778809, 0.368 
589.9776422977448, 0.366 
591.2560849189758, 0.367 
592.5355274677277, 0.366 
593.8129708766937, 0.373 
595.0864160060883, 0.373 
596.3658583164215, 0.374 
597.643301486969, 0.373 
598.9247431755066, 0.373 
600.2041857242584, 0.373 
601.4836277961731, 0.373 
602.7540743350983, 0.379 
604.0335168838501, 0.379 
605.3139591217041, 0.379 
606.5944011211395, 0.381 
607.8638479709625, 0.381 
609.1432905197144, 0.379 
610.4237322807312, 0.381 
611.7001764774323, 0.383 
612.983617067337, 0.385 
614.256062746048, 0.387 
615.5395033359528, 0.387 
616.8109493255615, 0.385 
618.0893926620483, 0.385 
619.3718338012695, 0.387 
620.6442794799805, 0.385 
621.9297196865082, 0.387 
623.2031648159027, 0.388 
624.4866056442261, 0.392 
625.7560527324677, 0.393 
627.0334963798523, 0.393 
628.3189363479614, 0.393 
629.5953803062439, 0.393 
630.8748230934143, 0.392 
632.1512670516968, 0.392 
633.4267115592957, 0.393 
634.7031555175781, 0.4 
635.9885954856873, 0.399 
637.2650394439697, 0.398 
638.542483329773, 0.399 
639.8209261894226, 0.399 
641.0983698368073, 0.399 
642.3768131732941, 0.399 
643.6542565822601, 0.402 
644.932699918747, 0.404 
646.2031466960907, 0.406 
647.4905858039856, 0.405 
648.7600331306458, 0.404 
650.0374765396118, 0.405 
651.3179190158844, 0.406 
652.5963623523712, 0.405 
653.8758051395416, 0.406 
655.1512498855591, 0.406 
656.4296932220459, 0.405 
657.7101356983185, 0.41 
658.9915776252747, 0.411 
660.2620241641998, 0.413 
661.5434663295746, 0.413 
662.8249082565308, 0.411 
664.1003530025482, 0.412 
665.3797962665558, 0.413 
666.6592395305634, 0.413 
667.9366836547852, 0.416 
669.2161266803741, 0.417 
670.4885725975037, 0.417 
671.7640173435211, 0.417 
673.0474586486816, 0.418 
674.3219039440155, 0.418 
675.597348690033, 0.418 
676.8817894458771, 0.418 
678.1562347412109, 0.424 
679.4406757354736, 0.423 
680.7171199321747, 0.426 
681.9935641288757, 0.424 
683.2690091133118, 0.424 
684.5444538593292, 0.423 
685.8228974342346, 0.423 
687.0993418693542, 0.427 
688.3817839622498, 0.424 
689.6562294960022, 0.423 
690.933673620224, 0.423 
692.2121169567108, 0.429 
693.4895610809326, 0.431 
694.7700040340424, 0.431 
696.0504467487335, 0.432 
697.324892282486, 0.431 
698.6103332042694, 0.431 
699.8837790489197, 0.431 
701.1642220020294, 0.431 
702.439667224884, 0.437 
703.7161114215851, 0.437 
704.9915564060211, 0.437 
706.277996301651, 0.438 
707.5534410476685, 0.437 
708.8308851718903, 0.438 
710.1063299179077, 0.437 
711.3837740421295, 0.437 
712.6632173061371, 0.438 
713.938661813736, 0.437 
715.2211039066315, 0.437 
716.4995474815369, 0.438 
717.7759919166565, 0.446 
719.0544357299805, 0.446 
720.3358778953552, 0.446 
721.613322019577, 0.448 
722.8877675533295, 0.446 
724.1602137088776, 0.448 
725.4396569728851, 0.446 
726.7181007862091, 0.448 
727.9975440502167, 0.454 
729.2799859046936, 0.457 
731.5100111961365, 0.457 
732.7934522628784, 0.456 
734.0738952159882, 0.456 
735.3463411331177, 0.457 
738.545939207077, 0.457 
739.8173854351044, 0.456 
741.093829870224, 0.465 
742.3742723464966, 0.467 
743.6567139625549, 0.467 
744.9291598796844, 0.465 
746.2116014957428, 0.469 
747.4850471019745, 0.465 
748.7684881687164, 0.467 
750.0389356613159, 0.465 
751.3213777542114, 0.467 
752.5958232879639, 0.467 
754.1951291561127, 0.467 
755.4695746898651, 0.474 
756.7490179538727, 0.476 
758.0304601192474, 0.476 
759.3069050312042, 0.478 
760.5833497047424, 0.476 
761.8607943058014, 0.476 
763.1372389793396, 0.478 
764.424679517746, 0.476 
765.6941273212433, 0.476 
766.9715719223022, 0.478 
768.2600116729736, 0.478 
769.5374557971954, 0.484 
770.8099024295807, 0.486 
772.0873467922211, 0.486 
773.368789434433, 0.484 
774.6402368545532, 0.486 
775.9226791858673, 0.486 
777.2021226882935, 0.484 
778.4775681495667, 0.484 
779.7570114135742, 0.486 
781.0314576625824, 0.493 
782.31090092659, 0.495 
783.5903446674347, 0.493 
784.8717875480652, 0.493 
786.1402359008789, 0.495 
787.4236779212952, 0.493 
788.7031214237213, 0.495 
789.9785666465759, 0.495 
791.2520132064819, 0.493 
792.5364546775818, 0.495 
793.807902097702, 0.497 
795.0923435688019, 0.507 
796.3687882423401, 0.505 
797.6422345638275, 0.505 
798.9286756515503, 0.505 
800.2061202526093, 0.503 
801.4805662631989, 0.505 
802.7561881542206, 0.505 
804.0388317108154, 0.505 
805.3104782104492, 0.505 
806.5931217670441, 0.505 
807.8677678108215, 0.505 
809.1544106006622, 0.507 
810.4290554523468, 0.505 
811.7047004699707, 0.512 
812.9873440265656, 0.514 
814.2649891376495, 0.514 
815.5386354923248, 0.514 
816.8162801265717, 0.516 
818.0939264297485, 0.514 
819.3795692920685, 0.514 
820.6532156467438, 0.514 
821.9348583221436, 0.516 
823.211503982544, 0.514 
824.4901490211487, 0.514 
825.7637941837311, 0.514 
827.0484375953674, 0.524 
828.3240833282471, 0.524 
829.5977292060852, 0.524 
830.8833713531494, 0.524 
832.1610157489777, 0.524 
833.4306638240814, 0.525 
834.7153069972992, 0.524 
835.9929523468018, 0.525 
837.2685980796814, 0.524 
838.5532410144806, 0.524 
839.82288813591, 0.525 
841.1005327701569, 0.527 
842.3861746788025, 0.533 
843.6628203392029, 0.535 
844.9414646625519, 0.535 
846.21311211586, 0.535 
847.4917573928833, 0.533 
848.7744007110596, 0.535 
850.0520460605621, 0.535 
851.3316903114319, 0.535 
852.6123340129852, 0.533 
853.8849804401398, 0.535 
855.1626260280609, 0.535 
856.4402713775635, 0.535 
857.7219152450562, 0.533 
859.0005593299866, 0.535 
860.2802042961121, 0.535 
861.550852060318, 0.535 
862.8334956169128, 0.535 
864.1141405105591, 0.535 
865.3857879638672, 0.533 
866.6724305152893, 0.535 
867.9420776367188, 0.544 
869.2227222919464, 0.542 
870.5053668022156, 0.544 
871.7800135612488, 0.544 
873.062658071518, 0.544 
874.3373041152954, 0.544 
875.6139497756958, 0.544 
876.8975930213928, 0.544 
878.1682417392731, 0.544 
879.44588804245, 0.544 
880.7315309047699, 0.544 
882.0081775188446, 0.546 
883.281824350357, 0.546 
884.5674684047699, 0.544 
885.8451144695282, 0.544 
887.1217601299286, 0.544 
888.4024047851562, 0.544 
889.6710531711578, 0.55 
890.955696105957, 0.554 
892.2343420982361, 0.554 
893.5139880180359, 0.554 
894.7866353988647, 0.556 
896.0642809867859, 0.554 
897.3429269790649, 0.554 
898.6195735931396, 0.554 
899.9012181758881, 0.554 
901.1748652458191, 0.554 
902.4565098285675, 0.554 
903.7361545562744, 0.554 
905.0108017921448, 0.554 
906.2944457530975, 0.556 
907.5660934448242, 0.554 
908.844738483429, 0.554 
910.1253831386566, 0.563 
911.4070279598236, 0.563 
912.6796751022339, 0.563 
913.9653832912445, 0.565 
915.2415950298309, 0.565 
916.520815372467, 0.565 
917.8030426502228, 0.563 
919.0862715244293, 0.563 
920.3725085258484, 0.565 
921.6497225761414, 0.563 
922.9259343147278, 0.565 
924.2121720314026, 0.563 
925.497406244278, 0.563 
926.7846455574036, 0.575 
928.0578503608704, 0.575 
929.3450908660889, 0.575 
930.6233077049255, 0.573 
931.903529882431, 0.573 
933.1917719841003, 0.575 
934.4709913730621, 0.573 
935.7532186508179, 0.575 
937.0314354896545, 0.575 
938.3126602172852, 0.573 
939.5948874950409, 0.575 
940.8801226615906, 0.584 
942.1643562316895, 0.584 
943.4465832710266, 0.582 
944.7197880744934, 0.584 
946.0040204524994, 0.584 
947.2902581691742, 0.582 
948.5724856853485, 0.584 
949.8527076244354, 0.582 
951.1269152164459, 0.582 
952.4171633720398, 0.582 
953.6943786144257, 0.582 
954.9806163311005, 0.586 
956.2588338851929, 0.594 
957.5450716018677, 0.592 
958.8202841281891, 0.594 
960.1075253486633, 0.592 
961.3877487182617, 0.592 
962.6659662723541, 0.594 
963.9542093276978, 0.594 
965.2334294319153, 0.594 
966.5136525630951, 0.592 
967.7938754558563, 0.594 
969.0831220149994, 0.594 
970.3633468151093, 0.594 
971.6455750465393, 0.594 
972.9237928390503, 0.594 
974.2030131816864, 0.599 
975.4852414131165, 0.603 
976.7754895687103, 0.603 
978.0547099113464, 0.601 
979.3329286575317, 0.603 
980.611147403717, 0.603 
981.892373085022, 0.603 
983.1746010780334, 0.603 
984.4588344097137, 0.603 
985.7410626411438, 0.603 
987.0192804336548, 0.603 
988.6233162879944, 0.603 
989.9055445194244, 0.605 
991.1917831897736, 0.612 
992.4710035324097, 0.612 
993.7572422027588, 0.605 
995.0384676456451, 0.612 
996.3186905384064, 0.614 
997.6009187698364, 0.612 
998.8771324157715, 0.614 
1000.1643736362457, 0.612 
1001.4456000328064, 0.612 
1002.7268257141113, 0.612 
1004.0100564956665, 0.612 
1005.2852675914764, 0.612 
1006.568498134613, 0.614 
1007.8547370433807, 0.612 
1009.1309504508972, 0.618 
1010.4101717472076, 0.624 
1011.7034285068512, 0.624 
1012.9776365756989, 0.614 
1014.2638754844666, 0.614 
1015.5451018810272, 0.618 
1016.8203125, 0.624 
1018.108556509018, 0.624 
1019.384770154953, 0.624 
1020.6730136871338, 0.622 
1021.950229883194, 0.624 
1023.2304537296295, 0.624 
1024.516693353653, 0.624 
1025.7969172000885, 0.624 
1027.076138496399, 0.624 
1028.3553597927094, 0.624 
1029.6436035633087, 0.624 
1030.921822309494, 0.622 
1032.2010436058044, 0.624 
1033.490289926529, 0.633 
1034.7644991874695, 0.633 
1036.0537464618683, 0.635 
1037.3359756469727, 0.633 
1038.6101846694946, 0.633 
1039.895421743393, 0.633 
1041.1786534786224, 0.633 
1042.455869436264, 0.633 
1043.7391011714935, 0.633 
1045.022332906723, 0.633 
1046.3085725307465, 0.633 
1047.5877935886383, 0.633 
1048.8710255622864, 0.633 
1050.1502466201782, 0.637 
1051.7512764930725, 0.643 
1053.0365133285522, 0.643 
1054.6325283050537, 0.643 
1056.2405745983124, 0.643 
1057.514783859253, 0.641 
1058.799017906189, 0.643 
1060.0832524299622, 0.643 
1061.368489265442, 0.643 
1062.955482006073, 0.643 
1064.2507438659668, 0.643 
1065.8487639427185, 0.643 
1067.1370086669922, 0.641 
1068.739039182663, 0.643 
1070.3410699367523, 0.643 
1071.9370849132538, 0.643 
1073.2233245372772, 0.643 
1074.8263576030731, 0.641 
1076.4233751296997, 0.641 
1077.708612203598, 0.643 
1079.3066322803497, 0.652 
1080.9126732349396, 0.652 
1082.51269865036, 0.652 
1084.1117215156555, 0.652 
1085.398963689804, 0.652 
1086.9939768314362, 0.652 
1088.2852294445038, 0.652 
1089.8852546215057, 0.652 
1091.4872856140137, 0.652 
1093.0883133411407, 0.652 
1094.6883387565613, 0.65 
1096.290369272232, 0.65 
1097.8913974761963, 0.652 
1099.492425441742, 0.652 
1101.0944561958313, 0.654 
1102.6974892616272, 0.662 
1104.303530216217, 0.662 
1105.906563282013, 0.662 
1107.500574350357, 0.663 
1109.1056125164032, 0.662 
1110.710650920868, 0.663 
1112.3136839866638, 0.662 
1113.9097001552582, 0.662 
1115.5217566490173, 0.662 
1117.1157672405243, 0.66 
1118.719803094864, 0.66 
1120.318826675415, 0.663 
1121.9228625297546, 0.662 
